,Journey_day,Journey_month,dep_hour,dep_minute,arr_hour,arr_minute,duration_hours,duration_mins,Total_Stop_n,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
940,12,6,10,35,19,0,8,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
941,21,4,22,10,1,0,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
942,12,5,17,45,20,5,2,20,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
943,24,6,10,0,19,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
944,15,4,2,0,7,25,5,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
945,21,5,15,10,20,50,5,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
946,21,5,23,30,2,20,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
947,21,3,18,25,4,25,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
948,3,6,9,40,19,0,9,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
949,6,5,7,10,10,10,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
950,6,3,6,45,16,30,33,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
951,6,5,21,10,0,5,2,55,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
952,24,6,15,0,1,30,10,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
953,24,5,14,5,20,45,6,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
954,1,3,7,0,19,10,12,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,1,6,5,55,8,35,2,40,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
956,21,3,9,30,16,20,6,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,18,6,19,30,22,15,2,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
958,3,3,16,0,21,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
959,9,5,2,15,19,0,16,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
960,6,6,6,30,19,50,13,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
961,6,3,7,20,12,30,5,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
962,3,5,7,5,8,30,1,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
963,12,6,20,0,4,25,8,25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
964,9,4,17,0,19,35,2,35,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
965,1,4,20,25,19,10,22,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966,6,3,8,0,18,10,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
967,18,5,6,5,8,50,2,45,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
968,9,3,16,50,4,25,35,35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
969,21,3,7,0,18,25,11,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,24,6,19,30,22,15,2,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
971,27,5,9,15,19,0,9,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
972,3,4,14,25,16,55,2,30,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
973,9,5,6,20,7,40,1,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
974,12,6,7,0,5,25,22,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
975,12,6,7,30,19,15,11,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
976,6,6,16,55,18,25,1,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
977,18,5,9,40,4,25,18,45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,6,3,13,55,15,25,1,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,9,6,20,0,9,20,13,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980,9,5,20,0,8,15,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
981,15,6,11,30,14,5,2,35,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
982,24,5,16,0,1,30,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
983,15,3,22,50,23,0,24,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,6,4,15,15,20,5,4,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
985,15,3,6,40,21,55,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
986,15,4,4,55,7,45,2,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
987,1,4,10,0,10,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
988,12,5,17,0,19,10,26,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,15,6,22,10,1,0,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,15,6,7,10,10,10,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,18,5,7,35,23,30,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
992,27,3,7,0,18,50,11,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
993,3,6,11,35,14,0,2,25,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
994,6,3,11,40,21,0,9,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
995,27,3,14,55,17,50,2,55,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
996,21,3,10,20,11,50,1,30,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
997,27,6,17,0,1,30,8,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
998,24,3,9,50,12,35,2,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
999,24,5,12,0,11,10,23,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000,21,6,10,10,13,0,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1001,24,6,11,45,12,35,24,50,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1002,9,4,0,30,3,25,2,55,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1003,6,6,7,0,12,55,5,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1004,6,3,16,55,7,40,14,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,9,3,4,0,19,45,15,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1006,15,6,9,15,19,0,9,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1007,12,6,8,25,16,20,7,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1008,15,6,12,50,19,15,6,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1009,21,6,20,45,23,20,2,35,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1010,1,6,11,10,14,5,2,55,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,9,5,5,30,4,25,22,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1012,27,6,17,40,8,15,14,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1013,1,5,20,25,9,45,13,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,21,3,11,40,18,25,6,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,21,5,6,30,4,40,22,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,21,5,14,5,12,0,21,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,6,3,16,40,9,15,16,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1018,21,5,21,0,23,50,2,50,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1019,1,4,20,0,9,20,13,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,15,6,7,5,8,30,1,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,12,6,21,10,0,5,2,55,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1022,9,3,6,50,19,15,36,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1023,21,5,12,0,19,15,7,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1024,15,6,7,35,12,10,4,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1025,3,6,4,55,19,0,14,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1026,24,3,7,45,11,30,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,3,3,22,45,0,10,1,25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1028,15,4,5,35,8,50,3,15,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1029,9,5,17,45,20,45,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1030,3,6,11,40,13,55,2,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1031,9,5,16,30,12,0,19,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,1,6,10,0,19,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1033,15,5,7,30,19,15,11,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1034,6,3,7,0,13,20,6,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1035,12,6,10,0,12,35,26,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1036,27,6,7,0,21,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1037,15,5,17,15,19,15,26,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1038,3,5,7,10,10,10,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,9,5,22,50,19,0,20,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,1,6,19,55,22,25,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1041,12,6,10,0,19,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1042,3,3,10,20,18,50,8,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1043,15,5,4,55,19,15,14,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1044,24,3,20,55,23,50,2,55,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,6,5,22,50,1,20,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,1,5,14,25,16,55,2,30,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,24,6,6,50,22,30,15,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1048,9,6,11,55,22,30,10,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1049,15,5,5,45,7,15,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1050,18,5,21,5,23,55,2,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1051,6,5,13,15,14,45,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1052,3,6,21,5,0,20,3,15,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1053,1,4,22,45,0,15,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1054,21,3,17,45,1,35,7,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1055,27,6,20,0,22,50,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1056,27,6,23,5,19,0,19,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1057,6,3,6,0,18,50,12,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1058,12,6,14,5,12,0,21,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1059,3,3,18,55,21,45,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,9,6,6,0,9,10,3,10,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1061,6,5,16,55,18,25,1,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1062,12,6,11,15,18,30,7,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1063,3,3,11,30,1,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1064,6,3,7,5,19,15,12,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1065,9,5,11,30,14,20,2,50,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1066,24,3,8,30,11,30,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067,9,6,10,35,15,35,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1068,1,6,15,15,1,30,10,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1069,1,4,23,30,2,20,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1070,9,5,9,15,19,15,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1071,12,6,20,0,18,15,22,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1072,15,5,17,45,1,30,7,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1073,6,6,7,5,8,30,1,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1074,1,6,16,0,1,30,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1075,1,4,16,30,9,20,16,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1076,21,3,7,5,18,50,11,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1077,9,4,21,25,19,0,21,35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1078,1,4,7,5,8,30,1,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1079,6,6,18,15,4,25,10,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1080,27,5,15,5,1,30,10,25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1081,6,4,17,45,20,45,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1082,24,6,9,40,19,0,9,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1083,1,6,20,55,19,0,22,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1084,9,6,7,10,10,10,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1085,18,5,5,50,23,15,17,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086,12,3,6,45,13,55,31,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,3,3,23,5,4,25,5,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1088,9,5,12,0,11,10,23,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,1,5,20,25,18,0,21,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1090,24,6,19,10,12,35,17,25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1091,6,3,9,45,9,25,23,40,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1092,18,3,17,15,19,45,2,30,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1093,1,3,9,30,16,20,6,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1094,24,3,21,10,4,45,7,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095,15,3,8,55,9,0,24,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,6,6,8,20,11,20,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,9,4,10,0,19,15,9,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1098,1,6,6,40,21,0,14,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1099,27,5,19,55,22,25,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,1,6,8,0,21,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1101,1,4,16,50,15,5,22,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1102,12,4,19,30,22,15,2,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1103,6,5,6,55,9,30,2,35,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1104,9,3,14,10,17,10,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1105,1,5,14,5,19,50,5,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,21,3,18,40,10,25,15,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107,6,3,9,45,15,55,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108,6,5,7,0,5,25,22,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,27,4,17,0,19,45,2,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1110,1,3,11,20,15,25,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,15,6,20,25,1,30,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1112,18,6,15,30,18,5,2,35,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,27,3,7,30,21,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1114,18,5,10,0,1,30,15,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1115,3,6,14,0,19,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1116,6,6,11,10,14,5,2,55,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1117,24,6,9,45,9,25,23,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1118,1,6,6,0,12,35,6,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1119,6,4,9,45,9,25,23,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1120,6,3,19,10,4,25,33,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1121,3,4,22,15,0,50,2,35,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,21,5,14,0,1,30,11,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1123,15,5,10,20,11,50,1,30,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1124,12,5,20,0,22,50,2,50,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1125,15,6,20,0,19,0,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1126,18,6,22,20,0,40,2,20,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1127,12,5,8,25,9,20,24,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,9,5,6,10,8,55,2,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129,6,6,11,40,13,55,2,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1130,9,6,10,0,5,25,19,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,21,3,8,0,13,15,5,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,9,5,11,0,14,15,3,15,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1133,9,4,8,0,21,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1134,27,3,10,45,15,30,4,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1135,24,6,6,40,19,15,12,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1136,15,3,8,15,18,40,10,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,12,6,3,50,19,15,15,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1138,12,6,15,10,20,0,4,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1139,18,5,21,5,22,25,1,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1140,1,3,11,50,11,35,23,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,3,6,7,5,21,0,13,55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1142,9,3,20,55,23,50,2,55,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,15,6,8,0,4,25,20,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1144,6,5,21,5,22,25,1,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1145,15,3,20,30,23,20,2,50,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1146,27,3,16,55,18,25,1,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1147,1,6,5,45,7,15,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1148,1,3,10,0,12,45,2,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,3,6,9,0,19,15,10,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1150,6,5,20,20,22,55,2,35,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1151,24,3,17,15,19,45,2,30,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1152,12,5,22,20,0,40,2,20,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1153,6,5,20,0,20,45,24,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154,12,6,16,30,22,35,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,1,6,13,15,14,45,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1156,24,5,21,10,9,20,12,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1157,1,4,19,35,21,5,1,30,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1158,9,5,21,10,9,20,12,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1159,12,6,11,40,14,30,2,50,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,12,4,21,10,0,5,2,55,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1161,27,5,4,40,7,15,2,35,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,9,5,17,0,14,25,21,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,18,3,21,25,5,5,7,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,15,6,17,45,1,30,7,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1165,15,5,16,55,19,55,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,9,5,11,40,21,0,9,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1167,1,3,16,55,11,25,18,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,9,6,19,30,20,45,1,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1169,15,5,13,15,15,35,2,20,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1170,9,5,16,55,19,55,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1171,3,5,9,35,12,20,2,45,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,12,6,9,40,12,35,26,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
